month,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2022-01,14,Mobile Safari,Mobile,14,iOS,/apps/help-center,,App Generated,https://thebeardroller.com/apps/help-center,Baldwin Park,California,United States,thebeardroller.com,,/products/the-beard-roller,Direct,,thebeardroller.com/products/the-beard-roller?variant=21727675023438,1,0,0,0,0,0s,1,1,1
2022-01,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/?user_id=72487556&utm_source=shop_app,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,216,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Tampa,Florida,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,4s,0,2,1
2022-01,16,Samsung Internet,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiAlfqOBhAeEiwAYi43F3RdyCUPLcmBrqUQAdoX2UVxLGQF-kgfqT7RTKDIaAnpPOwsNFQliBoCyPoQAvD_BwE,Wichita,Kansas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,90,Chrome Mobile,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Vilnius,Vilnius,Republic of Lithuania,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiAz--OBhBIEiwAG1rIOjG4aHworOmbEQuvXxId6sXp_IDmWUKWECW4QeURQm_IT3f8cBRqfxoCTBgQAvD_BwE,New Holland,Pennsylvania,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,90,Chrome,Desktop,10,Windows,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,15,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Berlin,Maryland,United States,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2022-01,90,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiA24SPBhB0EiwAjBgkhjsj07Elizvwl4_14OYHf3m34M3eZCjXbXwJ6RdEAW8l24ZebxdblRoCK-gQAvD_BwE,Kyiv,Kyiv City,Ukraine,,,,Direct,,,1,0,0,0,0,1m23s,0,2,1
2022-01,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/?gclid=Cj0KCQiAi9mPBhCJARIsAHchl1xRxWMkVaGqr8o4Yy_jUUAtKXYpB2DszDZBXDm-Jib9rU1ZPVITG-MaApIAEALw_wcB,,,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,351,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?utm_content=Facebook_UA&utm_source=facebook&variant=21727675023438&fbclid=IwAR0qXUePsGYkLxicNO2iNCPUE6PFeMC5vGhvgRwms4odKzSRZVfydX4JBUg,Warner Robins,Georgia,United States,lm.facebook.com,Facebook,,Social,,lm.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,16,Samsung Internet,Mobile,11,Android,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Houston,Texas,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,351,Facebook,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3etQAheRUnkk6dTaXtQvmmWmaz8BxTfbkUGEq4XXPejclIX3Hffhoa7xY,San Francisco,California,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/?user_id=57976592&utm_source=shop_app,Dexter,Missouri,United States,,,,Direct,,,1,0,0,0,0,5s,0,2,1
2022-01,82,Opera,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Baltimore,Maryland,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR12-dmBX3hq6WU7VHvR5HQoZtkwFbXeYhsXuU3b5Cwg4V_VbUhIPaHa_JU,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,211,Instagram,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?utm_content=Facebook_UA&utm_source=facebook&variant=21727675023438&fbclid=PAAaavbnDp-t2H-mkdOpij6Vimss8rwxeTc6phrHwFDFSQlZ9pwdV24NBPxx8&external_browser_redirect=true,McKinney,Texas,United States,instagram.com,Instagram,,Social,,instagram.com,1,0,0,0,0,0s,1,1,1
2022-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://z0pngfcadhuozzxeusmn30iej3sfadd-9854287950.shopifypreview.com/?cb=de11ba42bb988b669a0d0e16526f050d03e04eb03297bc7dcd2c92bfec0dcef3,,,,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,350,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?utm_content=Facebook_UA&utm_source=facebook&variant=21727675023438&fbclid=IwAR1_0idvrIn0UG0IpKgeKQG3Z_fXuTbUQiQe-yl9xhiUTYgWOS4UHDQwo6U,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,16,Samsung Internet,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiAz--OBhBIEiwAG1rIOgX-PFBBrNrh00oeB3ItneJStU74YOq6G3nTmSv6LY-p0qO45e_xFxoCGlcQAvD_BwE,Indianapolis,Indiana,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,350,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2Z2WJMGxI_7eZLGhPKzr7hl6A_8JBfshzGJj524_kyUQ_CMU4OojvybC4,Shawano,Wisconsin,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,1,1,0,0,4m18s,0,8,1
2022-01,68,HeadlessChrome,Desktop,,Fedora,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,350,Facebook,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?utm_content=Facebook_UA&utm_source=facebook&variant=21727675023438&fbclid=IwAR3NIMEu_dgVDs3yknvkbShDU2gzmhzsFH4K-Xwp2I_ULXWNzZU3WUerEeI,Front Royal,Virginia,United States,lm.facebook.com,Facebook,,Social,,lm.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,95,Firefox Mobile,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Verona,Veneto,Italy,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,4,0,0,0,0,0s,1,4,1
2022-01,350,Facebook,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2FuN21Aw6YTwB7ksov0B4A1ZGgRPj5cTzuFZJktJfV67zMVVxN26nC9vU,Oak Forest,Illinois,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,78,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,350,Facebook,Mobile,12,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1LeWb8HsplqStNN00miBSHSPOnVEON3I-49r3D2QMgZFxekBCaBBXc7P4,Federal Way,Washington,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,16,Samsung Internet,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Grande Prairie,Alberta,Canada,,,,Direct,,,1,0,0,0,0,18s,0,2,1
2022-01,12,Mobile Safari,Tablet,12,iOS,,,Homepage,https://thebeardroller.com/?gclid=EAIaIQobChMI7c-46pSo9QIVKCdMCh2-Nwt_EAAYAyAAEgLj0vD_BwE,Houston,Texas,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,217,Instagram,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Opwijk,Flanders,Belgium,l.instagram.com,Instagram,,Social,,l.instagram.com,1,1,0,0,0,17s,0,3,1
2022-01,66,Opera Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Baldwin Park,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR20O5HG_V1PiyyLR_pixtakIzerzgz6XTZEhpJDUo-s9LUjfil6QojUD-s,Carthage,New York,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,342,Facebook,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR17Toemaqk_eOSVeNLqsaRxbBI5jOvkQchtMRrfK8Q4moq6IZIF4-ydUVQ,Dallas,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,326,Facebook,Mobile,8,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2gHWeP-nsAc8_frIh_MoVGQVXRdef4Nvd9uJSWQQ-P6EIGxqin_aXJC_E,Little Rock,Arkansas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://xfr9w24xpq5kgzma3bi0rgchhxdtyh1-9854287950.shopifypreview.com/?cb=de11ba42bb988b669a0d0e16526f050d03e04eb03297bc7dcd2c92bfec0dcef3,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,16,Samsung Internet,Mobile,12,Android,,,Homepage,https://thebeardroller.com/?gclid=EAIaIQobChMIvd6a7Y6o9QIVj21vBB1zfw5nEAAYAyAAEgJhwfD_BwE,Chicago,Illinois,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://z0pngfcadhuozzxeusmn30iej3sfadd-9854287950.shopifypreview.com/?cb=977277d5174da82cdc78235ebba01b414a80032728e53d42b214e831ab2fcd4a,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,21,Yandex Browser,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Izhevsk,Udmurtiya Republic,Russia,yandex.ru,Yandex,,Search,,yandex.ru,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2IK0jmmldJ-RytoptU5DA5TJDAafvU7TQ6psOmpxuh8Cgo7ieCBDE-8ys,Lakewood,Tennessee,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,1m33s,0,3,1
2022-01,95,Firefox,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Davis,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://xfr9w24xpq5kgzma3bi0rgchhxdtyh1-9854287950.shopifypreview.com/?cb=a4960628d671fa7ef8d99f5f896b593e629ebff487da791ebb8c1c2f58266d75,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-01,335,Facebook,Mobile,8,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1jGOj1MMftLzK-iqu9JFT-m5Yn_ZG2Dd7KVOne9XNkExpQHF4YIbAvI5c,Pittsburgh,Pennsylvania,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://xfr9w24xpq5kgzma3bi0rgchhxdtyh1-9854287950.shopifypreview.com/?cb=1ce5c5ab64583499acadc450e7b5cf11586d37c3a9d9949be9233aac7a94d621,,,,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-01,15,Safari,Desktop,10,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?gclid=Cj0KCQiAosmPBhCPARIsAHOen-NRJw9txwLREtkagO1gxPzETS2Vrs_npgi6j3jLEKBo1gr58Myz3t0aAogqEALw_wcB,Atlanta,Georgia,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,92,Chrome,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Tartu,Tartu,Estonia,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,1m3s,0,7,1
2022-01,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,,,,,,,Direct,,,15,0,0,0,0,0s,1,15,15
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0w_fUY1Ha8yOCMHMHF2cKPXBcbdb0yyTAa2hYM8tFwQuRj_3Lbx5dvVXA,Dinuba,California,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR36u6jKW12lZM6f0ops9Imm4vc7o-MSDZSynYRFfrf_RwtLjhsQmPfrNL0,Dallas,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1mLBLnpo38v1CKm0vdmEdMqs-8_iEJPXU9n-Xjfbm_zmU6TIxmADbkxAE,Flint,Michigan,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,10,0,0,0,0,0s,1,10,10
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2JVfjVuMKu8mz7W85B4xQxK6HttU_u6qOrVrNBvjJeN6MHlFHu6av1j3Y,Pasadena,California,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Caulfield South,Victoria,Australia,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,15s,0,3,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3Pe5TUNM73yKRXgKFewCzqZUaTM_3yJ2PASx7D-n3gMaShxK7Gk2Lj_zY,Elizabethtown,Kentucky,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,,,United States,,,,Direct,,,4,0,0,0,0,0s,1,4,4
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3NL9eWMCoSOZzLRAuml1qkW54Uxk7_F7L_VdYTGBDF4lFoscaWkwtoZeo,Dunlap,Tennessee,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,95,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiAlfqOBhAeEiwAYi43Fx-DSyd1jgVNf1szH5XGPt6sf1MZw10mQ3mMYijjJz87CykX989tlhoCExIQAvD_BwE,,,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1a9ufTaI2zO1qgf7LPMZT4OeZc7nhw5CNfB8gGxpK4Jo49ra0uc8-TBlI,Kerrville,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,89,Chrome,Desktop,11,Mac OS X,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,,,United States,,,,Direct,,,5,0,0,0,0,0s,1,5,5
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3zYzeS8dybMfqkF-wL9zmrfK3T0HF_UHDuqHbaHV_Xn8NVGhchX6vBG6U,Alpharetta,Georgia,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Pforzheim,Baden-Württemberg,Germany,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1zYVbymRLJEQz_ihAhsoigE891kachjUWBExSQmt7wjLD6ayDcLGft8OE,Overland Park,Kansas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us?gclid=EAIaIQobChMI56yn25Cr9QIVArKGCh1JWgebEAMYAyADEgL5vfD_BwE,Campton,Kentucky,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR06HbXRrLtbQYkPzxbznE2iFpr1bi_2RPvYV13-uRzh6D1-6Sp0jgp35PY,Houston,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,32s,0,3,1
2022-01,348,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0pADm9rDeOKCVGSrpaLII7SbqyX6cHZrhV2eIfjfccQT-9OrdmQZ2bA54,,,Ireland,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0vyzUtsYF_iTvVZguLkx4f4RR-Md0008Zoq6Gsldux1y1HdL-xAh9sGao,Columbus,Indiana,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/?gclid=Cj0KCQiAoY-PBhCNARIsABcz772ouNLqcqYLq-98qq3tve7jeEogJzZA11NB_YqwIYGhhIU3bTNuTyoaApxyEALw_wcB,Vancouver,British Columbia,Canada,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3bgd3vnkp0kgJoTIqbszaQF0xO-0ptH55-H2q23rPp6LJJNvTQU8UJR-Q,Springfield,Kentucky,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Paris,Île-de-France,France,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,21s,0,3,1
2022-01,348,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3ZSYQU9BlOOFNUfoDL39RA3fArx6uJYwMZipddfUqZ_yDdT6Q0JeOjgp8,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiAlfqOBhAeEiwAYi43F_7dwnVTozIlEa-Mgag290D4eR5C-7K7qGebTRZQ8z8dz9Un8UufZxoC6r0QAvD_BwE,,Illinois,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1de3lrvwWrn-2GHCYEnVcOmaDT8voF1FIU6gUu2TpdiH7pkkXcipvMo5o,Alexandria,Virginia,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,92,Chrome,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Riga,Riga,Latvia,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,22s,0,2,1
2022-01,348,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0QELpy7z9ge8rjh2iKBFoCg0-yp6vY9Q8UH3aeihEtQetUnfThIbSmXGY,Fort Worth,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiA24SPBhB0EiwAjBgkhiOWIEtCyLeudEhj7idWs9pK7jANmUwG-wJfuOoZYGAWAtYVApeV2xoCCYAQAvD_BwE,Poplar Bluff,Missouri,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Spring,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Mobile Safari,Mobile,15,iOS,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us,Turtucaia,Silistra,Bulgaria,www.google.com,Google,/url,Search,,www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CEMQFjAD&url=https%3A%2F%2Fthebeardroller.com%2Fpages%2Fabout-us&ei=2xvZYb1SlePuAoS5AQ&usg=AFQjCNEmdfR4Gwu4nRXdt55oc9gSjoRiPA,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2JrwWFyDaB8El3LCYmkScWoJEHWj92qxg2c8QfQ1qS-SB6tWmlJAi3h4s,Mariposa,California,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,Greensburg,Pennsylvania,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,5s,0,2,1
2022-01,348,Facebook,Mobile,12,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1jZsRBvEWLOKxmdo0RPxcqxnOPa_mwFhxEvh-TZcRmXcUlagYnC0R6Br8,Bullhead City,Arizona,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,8,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR23HPpKw6isomkQ5idU6HtfUShyyEfYu-6M5Tu8YE4UUpYM8aPx1ofDQIc,Sacramento,California,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,12,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2i8L3R1L6PuU-TPsLst-4mJbnB97qJyemuMtRjMMW98cGbrlfyEPzwgXs,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/?gclid=Cj0KCQiAi9mPBhCJARIsAHchl1z1_m1pFqGv8q2ygnwfu3WzbqKDE9KIpK17tfC6Sq_nKNdkgv-mXN8aAkclEALw_wcB,Puebla City,Puebla,Mexico,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,348,Facebook,Mobile,12,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR25etDaa57zxIZAgazsW2bb42Q46msd252t1q2zH4X4SLWOtrjMcfpZtFo,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,15,Mobile Safari,Mobile,15,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Helsinki,Uusimaa,Finland,www.google.fi,Google,,Search,,www.google.fi,2,0,0,0,0,0s,1,2,2
2022-01,348,Facebook,Mobile,12,Android,,,Homepage,https://thebeardroller.com/?fbclid=IwAR36Co8Xkri9BxjOjUkPj4eynFzyqqCDq0A765PJksrVpO2a06z4dmA6sDE,Dallas,Texas,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2022-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/?gclid=CjwKCAiA_omPBhBBEiwAcg7smVpj3zSnf5I_Zvk9MfgmxQH2-q0qV1c-5-LFs0OZi1GAaIVEnpB7QhoC5eoQAvD_BwE,Perry,Georgia,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-01,13,Samsung Internet,Mobile,5,Android,,,Homepage,https://thebeardroller.com/?gclid=EAIaIQobChMIqNndsOy29QIVA52GCh1j8gB9EAMYASAAEgKhnfD_BwE,Maryville,Tennessee,United States,www.google.com,Google,/search,Search,moustache maintenance ,www.google.com/search?q=moustache+maintenance+&client=tablet-android-samsung-rev2&source=android-home&source=hp&ei=uk_kYdGXAqy-ggefwpXYBQ&oq=moustache+maintenance+&gs_lcp=ChFtb2JpbGUtZ3dzLXdpei1ocBADMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCCEQoAE6DggAEI8BEOoCEIwDEOUCOg4ILhCABBCxAxDHARCjAjoICAAQgAQQsQM6CAguELEDEIMBOgsIABCABBCxAxCDAToLCC4QsQMQxwEQowI6BQguEIAEOggILhCABBCxAzoICAAQsQMQgwE6CwguEIAEELEDEIMBOggIABCABBDJAzoFCAAQkgM6CwguEIAEEMcBEK8BOg4ILhCABBCxAxDHARDRAzoLCC4QsQMQxwEQrwE6BQgAEIYDUJwVWOZwYMKHAWgAcAB4AIAB7AeIAbUYkgEIMy4xNS43LTGYAQCgAQGwAQ8&sclient=mobile-gws-wiz-hp,1,0,0,0,0,0s,1,1,1
2022-01,92,Chrome,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Rousse,Ruse,Bulgaria,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,40s,0,3,1
2022-01,13,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/?gclid=EAIaIQobChMIr63wspGy9QIV3P7jBx0xfgpsEAAYAiAAEgLza_D_BwE,Winona Lake,Indiana,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
